trail_id,name,area_name,estimated_strenuousness_score
10297405,Hellroaring Creek to Yellowstone River,Yellowstone National Park,3
10293385,Death Canyon Loop,Grand Teton National Park,5
10241545,Teton Park Road,Grand Teton National Park,2
10029730,Marion Lake Trail,Grand Teton National Park,5
10036922,Cascade Lake Trail,Yellowstone National Park,3
10261643,Firehole Lake Drive,Yellowstone National Park,1
10259176,Cascade Lake Trail to Observation Peak,Yellowstone National Park,4
10261656,Calcite Springs Overlook Trail,Yellowstone National Park,1
10349967,"Surprise, Amphitheater and Delta Lakes via Amphitheater Trail",Grand Teton National Park,5
10004763,Riddle Lake Trail,Yellowstone National Park,1
10287095,Yellowstone River Picnic Area Loop Trail,Yellowstone National Park,1
10038303,Jackson Hole Mountain Resort Loop,Grand Teton National Park,3
10011254,Garnet Hill Loop Trail,Yellowstone National Park,4
10306012,Mystic Falls - Geyser Basin Loop,Yellowstone National Park,4
10233676,Electric Peak,Yellowstone National Park,5
10001284,Ribbon Lake Trail,Yellowstone National Park,1
10039529,Oxbow Bend Overlook,Grand Teton National Park,1
10013052,Specimen Ridge Trail,Yellowstone National Park,5
10294294,Bechler River Trail: Lone Star Trailhead to Belcher Ranger Station,Yellowstone National Park,4
10039770,Dunanda Falls and Silver Scarf Falls Trail,Yellowstone National Park,4
10235847,Mount Hunt Divide via Death Canyon Trail,Grand Teton National Park,5
10037258,Harlequin Lake Trail,Yellowstone National Park,1
10028261,Monument Geyser Basin Trail,Yellowstone National Park,3
10336781,Osprey Falls,Yellowstone National Park,4
10341082,Lake of the Crags Trail,Grand Teton National Park,5
10039521,Delacy Creek Trail to Shoshone Lake,Yellowstone National Park,5
10289682,Brink of Lower Falls via North Rim Trail,Yellowstone National Park,1
10007017,Sepulcher Mountain Trail,Yellowstone National Park,5
10026570,Ice Lake and Little Gibbon Falls Loop,Yellowstone National Park,1
10039035,The Thorofare and South Boundary Trail,Yellowstone National Park,5
10426289,Lily Pad Lake via Artist's Point,Yellowstone National Park,1
10259213,Heart Lake Trail,Yellowstone National Park,4
10028258,Colter Bay Village,Grand Teton National Park,1
10293189,"Devil Staircase, Death Canyon Shelf and Phelps Lake",Grand Teton National Park,5
10026572,Blacktail Deer Creek Trail,Yellowstone National Park,4
10038304,Sentinel Meadows Trail,Yellowstone National Park,3
10357712,Bunsen Peak Loop,Yellowstone National Park,4
10291988,Palette Spring via Mammoth Terraces,Yellowstone National Park,1
10026573,Lunch Tree Hill Trail,Grand Teton National Park,1
10346638,Holly Lake via Leigh Lake Trail to Paintbrush Canyon Trail,Grand Teton National Park,5
10039515,The Hoodoos,Yellowstone National Park,4
10261650,Petrified Tree Trail,Yellowstone National Park,1
10291206,South Rim to Ribbon Lake Loop Trail,Yellowstone National Park,2
10330099,Fairy Falls and Imperial Geyser Loop,Yellowstone National Park,4
10272157,Specimen Ridge and Amethyst Mountain Trails,Yellowstone National Park,4
10405509,Upper and Lower Undine Falls,Yellowstone National Park,1
10268855,Black Tail Butte Peak Trail,Grand Teton National Park,4
10120722,Mystic Falls to Ferry Creek Loop,Yellowstone National Park,5
10340707,Clear Lake Artist's Point Loop via Wapiti Lake Trailhead,Yellowstone National Park,1
10259171,Lamar River Trail,Yellowstone National Park,4
10041075,Madison Junction to Norris Drive,Yellowstone National Park,4
10275883,Yellowstone River Overlook Trail via Yellowstone Picnic Ground Trailhead,Yellowstone National Park,1
10259160,Hayden Valley Trail,Yellowstone National Park,5
10302331,Fairy Falls Lollipop Trail,Yellowstone National Park,4
10346251,Death Canyon and Phelps Lake Loop,Grand Teton National Park,4
10259195,Terrace Mountain Trail,Yellowstone National Park,4
10037996,Cunningham Cabin,Grand Teton National Park,1
10035403,Duck Lake Trail,Yellowstone National Park,3
10028278,Pelican Creek Nature Trail,Yellowstone National Park,1
10272434,Seven Mile Hole to Mount Washburn Spur,Yellowstone National Park,4
10036192,North South Highway: Moose to Rockefeller Parkway,Grand Teton National Park,2
10003305,Mary Mountain-Nez Perce Trail,Yellowstone National Park,5
10011667,Mallard Lake Trail,Yellowstone National Park,4
10268856,Blacktail Butte Trail,Grand Teton National Park,5
10030535,Tower-Roosevelt to Canyon Village Drive,Yellowstone National Park,4
10031080,Black Canyon Trail,Yellowstone National Park,4
10003432,Emma Matilda Lake Trail,Grand Teton National Park,4
10293007,Solitary Geyser,Yellowstone National Park,3
10018504,West Yellowstone to Jackson Scenic Drive,Yellowstone National Park,2
10006242,Dunraven Pass to Mount Washburn,Yellowstone National Park,5
10235797,Heart Lake and the Snake River Trails,Yellowstone National Park,5
10010076,Grebe Lake Trail,Yellowstone National Park,2
10034914,Fishing Bridge to West Thumb Scenic Drive,Yellowstone National Park,2
10235709,Yellowstone River Trail,Yellowstone National Park,5
10042943,Lewis Lake Campground,Yellowstone National Park,1
10041079,Lewis Lake Trail,Yellowstone National Park,4
10000759,Wolf Lake Trail,Yellowstone National Park,2
10000049,Rendezvous Mountain Trail,Grand Teton National Park,5
10258649,Lookout Rock Trail,Grand Teton National Park,3
10302330,Sentinel Meadows to Queen's Laundry,Yellowstone National Park,3
10331260,Norris Campground to Norris Basin Loop,Yellowstone National Park,3
10034913,Christian Pond Trail,Grand Teton National Park,3
10405033,Firehole Falls via Little Firehole Trail,Yellowstone National Park,4
10259164,Wapiti Lake Trail,Yellowstone National Park,5
10259202,Electric Peak Trail,Yellowstone National Park,5
10038005,Pebble Creek Trail To Bliss Pass,Yellowstone National Park,5
10259093,Heart Lake Loop Trail,Yellowstone National Park,4
10111226,Bighorn Pass Trail from Indian Creek Campground,Yellowstone National Park,4
10471906,Hidden Falls via String Lake Trail,Grand Teton National Park,1
10426291,"Artist's Point, Lily Pad Lake, and Clear Lake Loop",Yellowstone National Park,1
10258684,Yellowstone River Overlook Trail,Yellowstone National Park,1
10463643,Bradley and Taggart Lakes via Valley Trail and Lupine Meadows,Grand Teton National Park,4
10037998,Uncle Tom's Trail [CLOSED],Yellowstone National Park,1
10111255,Boundary Creek to Buffalo Lake Trail,Yellowstone National Park,4
10016119,Mount Sheridan Trail,Yellowstone National Park,5
10341017,Cave Falls to Bechler Falls,Yellowstone National Park,1
10315068,Teton Canyon to Jenny Lake,Grand Teton National Park,5
10292089,Black Warrior Lake and Firehole Lake,Yellowstone National Park,1
10492355,Hanging Canyon to Lake of the Crags,Grand Teton National Park,5
10288969,Teton Canyon to Phelps Lake via Alaska Basin Trail,Grand Teton National Park,5
10259174,Mary Mountain-Nez Pierce Trail,Yellowstone National Park,4
10026860,Bighorn Pass Trail from US 191,Yellowstone National Park,4
10042942,Clagett Butte - Snow Pass Loop,Yellowstone National Park,3
10009936,Pelican Valley Trail,Yellowstone National Park,4
10013552,Webb Canyon Trail-Moose Basin Divide-Owl Creek Canyon,Grand Teton National Park,5
10032780,Wyoming Centennial Scenic Byway (North): Moran Junction to Dubois,Grand Teton National Park,4
10029736,Teton Valley Trail,Grand Teton National Park,4
10301042,Aspen Ridge Trail,Grand Teton National Park,4
10259198,Crevice Lake Trail,Yellowstone National Park,4
10351377,Granite Canyon to the Tram,Grand Teton National Park,5
10035688,Beula Lake Trail,Yellowstone National Park,4
10012767,Thunderer Cutoff Trail,Yellowstone National Park,5
10259193,Chain of Lakes,Yellowstone National Park,4
10004293,Fawn Pass Trail,Yellowstone National Park,5
10010511,Gneiss Creek Trail,Yellowstone National Park,4
10259197,Rescue Creek Trail,Yellowstone National Park,4
10258761,Howard Eaton Trail,Yellowstone National Park,4
10259175,Wrangler Lake Trail,Yellowstone National Park,4
10485199,South Fork Cascade Canyon to Hurricane Pass,Grand Teton National Park,5
10332867,"Teton Canyon to Phelps Lake via Alaska Basin, Teton Crest, and Death Canyon Trails",Grand Teton National Park,5
10235715,Snake River South Boundary Loop,Yellowstone National Park,4
10467172,"Jade,  Upper Brooks, Rainbow Lakes Loop",Grand Teton National Park,4
10023962,Gros Ventre Slide: Bridger-Teton National Forest,Grand Teton National Park,2
10494956,Howard Eaton/Lone Star Trail,Yellowstone National Park,4
10426293,Grebe Lake via Cascade Creek Trail,Yellowstone National Park,4
10041085,Agate Creek Trail,Yellowstone National Park,5
10004827,Pelican Creek Loop Trail,Yellowstone National Park,4
10498105,Buck Mountain Summit,Grand Teton National Park,5
10041994,Grizzly Lake Trail,Yellowstone National Park,4
10539983,Granite Canyon and Teton Crest Trail Loop,Grand Teton National Park,5
10259158,Divide Mountain Trail,Yellowstone National Park,3
10031076,Antelope Spring Loop Trail,Grand Teton National Park,4
10039555,East Entrance to Fishing Bridge Drive,Yellowstone National Park,4
10479176,Death Canyon Trail,Grand Teton National Park,5
10006439,Summit Lake Trail,Yellowstone National Park,5
10020579,Tower Creek Trail,Yellowstone National Park,4
10235734,Eleanor Lake Trail,Yellowstone National Park,1
10405729,Yellowstone Lake to Old Faithful via Southern Boundary,Yellowstone National Park,5
10265481,Shoshone Lake Via Canoe,Yellowstone National Park,4
10344521,Rendezvous Mountain Trail to String Lake,Grand Teton National Park,5
10403960,Teton Canyon Road,Grand Teton National Park,4
10010569,Buffalo Plateau Trail,Yellowstone National Park,4
10259172,Bliss Pass via Slough Creek,Yellowstone National Park,5
10001894,Open Canyon Trail to Marion Lake,Grand Teton National Park,5
10258933,Lamar River Stock Cutoff Trail,Yellowstone National Park,1
10327580,Grand Teton National Park Pathway,Grand Teton National Park,2
10348627,Hayden’s Valley Loop,Yellowstone National Park,4
10422409,Biscuit Basin to Goose Lake via Little Firehole,Yellowstone National Park,4
10259156,Bechler Short Loop Trail,Yellowstone National Park,4
10011986,Falls River Basin Trail,Yellowstone National Park,4
10407695,Clark's Fork Canyon West End Trail,Yellowstone National Park,2
10005669,Mount Holmes Trail,Yellowstone National Park,5
10259212,Two Ocean Loop Trail,Yellowstone National Park,4
10353479,Firehole River Trail,Yellowstone National Park,1
10259196,Cache Lake Trail,Yellowstone National Park,4
10258656,Glade Creek Trail,Grand Teton National Park,4
10370293,Death Canyon Trailhead to Jenny Lake Dock,Grand Teton National Park,4
10026571,Heart Lake and the Two Ocean Plateau Loop Trail,Yellowstone National Park,5
10259210,Yellowstone Lake to Heart Lake Trail,Yellowstone National Park,5
10041078,Pitchstone Plateau Trail,Yellowstone National Park,4
10258762,Turbid Lake Trail,Yellowstone National Park,4
10258931,Agate Creek,Yellowstone National Park,5
10370110,Fawn Lake via Fawn Pass Trail,Yellowstone National Park,4
10405628,Lava Creek to Suspension Bridge,Yellowstone National Park,4
10271541,Heart Lake and Two Ocean Plateau Loop,Yellowstone National Park,5
10259214,Fern Lake Loop Trail,Yellowstone National Park,5
10004705,Sour Creek Trail,Yellowstone National Park,4
10007519,Solfatara Creek Trail,Yellowstone National Park,4
10485241,Cottonwood Creek,Grand Teton National Park,1
10259162,Mist Creek Pass Trail,Yellowstone National Park,5
10014860,Arizona Creek Trail,Grand Teton National Park,4
10259199,The Gallatin Skyline Trail,Yellowstone National Park,5
10294494,Trilobite Lake,Yellowstone National Park,5
10244338,Barronette Ski Trail,Yellowstone National Park,4
10494972,Fountain Flat Drive,Yellowstone National Park,1
10016254,Cygnet Lakes Trail,Yellowstone National Park,4
10008932,Sheffield Creek Trail,Grand Teton National Park,5
10263428,Berry Creek Loop,Grand Teton National Park,4
10239491,Fuzzy Bunny Trail to Phillips Connector,Grand Teton National Park,3
10297992,Heart Lake and Creek Trail,Yellowstone National Park,4
10013159,Cache Creek Trail,Yellowstone National Park,5
10467170,Upper Jade Lake Trek,Grand Teton National Park,2
10259170,Bull Mountain Loop Trail,Yellowstone National Park,5
10000266,Coyote Creek Trail,Yellowstone National Park,4
10494968,Sentinel Meadows and Fairy Falls Loop,Yellowstone National Park,4
10259159,Robinson Creek Trail To Robinson Lake,Yellowstone National Park,1
10311293,East Shore Yellowstone Lake and Heart Lake to South Entrance,Yellowstone National Park,5
10011074,Old Marysville Road,Yellowstone National Park,4
10348039,Pitchstone Plateau to Union Falls to Grassy Lake Reservoir,Yellowstone National Park,5
10001312,Pelican Cone Trail,Yellowstone National Park,5
10305973,Heart Lake to South Entrance Trail via Thorofare Trail,Yellowstone National Park,5
10263431,Middle Pilgram Creek Trail,Grand Teton National Park,4
10467163,Lost Lake,Grand Teton National Park,1
10011061,Tern Lake Trail,Yellowstone National Park,4
10011118,Owl Creek Trail to Moose Basin Divide,Grand Teton National Park,5
10462770,Madison River West Entrance Road,Yellowstone National Park,4
10032756,Bechler River Cutoff Trail,Yellowstone National Park,3
10540286,"Taggart Lake, Lake Taminah, Shoshoko Falls",Grand Teton National Park,5
10523189,"Boundary Creek, Bechler Meadows and Bechler River",Yellowstone National Park,5
10259203,Sportsman Lake Trail,Yellowstone National Park,5
10467160,"Bonneville Pass, Kissinger Lakes Loop",Grand Teton National Park,4
10485144,Eagle Peak,Yellowstone National Park,5
10477344,Three Rivers Junction to Douglas Knob,Yellowstone National Park,4
10477339,Dunanda Falls to Three Rivers Junction,Yellowstone National Park,4
10467167,Continental Divide Snowmobile Route,Grand Teton National Park,4
10477347,Douglas Knob to Old Faithful,Yellowstone National Park,4
10483557,Yellowstone Lake East Shore to 6D1 Trail,Yellowstone National Park,5
10292442,Five Senses Trail to Octopus Spring and Five Sisters Spring [CLOSED],Yellowstone National Park,1
10470387,Black Canyon via Blacktail Deer Creek Trailhead [PRIVATE PROPERTY],Yellowstone National Park,4
10010442,Kilauea Iki Trail and Crater Rim Trail,Hawaii Volcanoes National Park,3
10266617,Kalapana Lava Viewing,Hawaii Volcanoes National Park,2
10009483,Pu'u Huluhulu via Napau Crater Trail,Hawaii Volcanoes National Park,3
10405832,Halema’uma’u Steam Bluff and Sulfur Banks,Hawaii Volcanoes National Park,1
10012920,Puu Loa Petroglyphs Trail,Hawaii Volcanoes National Park,3
10006503,Mauna Loa via Observatory Trail and Summit Trail,Hawaii Volcanoes National Park,5
10013868,Devastation Trail to Puu Puai Overlook,Hawaii Volcanoes National Park,1
10176129,End of Chain of Craters Road Trail to Lava Viewing,Hawaii Volcanoes National Park,4
10005198,Sandalwood (Iliahi) Trail,Hawaii Volcanoes National Park,3
10014100,Halema'uma'u Trail,Hawaii Volcanoes National Park,3
10004712,Kipuka Puaulu Trail,Hawaii Volcanoes National Park,1
10244237,End of Chain of Craters Road to Active Lava Flow,Hawaii Volcanoes National Park,5
10013779,Hilina Pali Trail,Hawaii Volcanoes National Park,5
10007409,Nāulu Trail,Hawaii Volcanoes National Park,4
10017468,Mauna Loa Trail,Hawaii Volcanoes National Park,5
10398366,Crater Rim Drive,Hawaii Volcanoes National Park,1
10036445,Napau Crater Trail to Makaopuhi Crater,Hawaii Volcanoes National Park,5
10405833,Kilauea Iki Trail,Hawaii Volcanoes National Park,1
10027184,Puna Kau Trail to Halape Trail,Hawaii Volcanoes National Park,5
10006534,Keauhou Trail,Hawaii Volcanoes National Park,5
10028927,Kau Desert Footprints Trail,Hawaii Volcanoes National Park,1
